Datetime,PJME_MW
2002-10-14 01:00:00,21896.0
2002-10-14 02:00:00,20874.0
2002-10-14 03:00:00,20366.0
2002-10-14 04:00:00,20244.0
2002-10-14 05:00:00,20688.0
2002-10-14 06:00:00,22200.0
2002-10-14 07:00:00,25511.0
2002-10-14 08:00:00,27632.0
2002-10-14 09:00:00,28978.0
2002-10-14 10:00:00,29812.0
2002-10-14 11:00:00,30308.0
2002-10-14 12:00:00,30407.0
2002-10-14 13:00:00,30236.0
2002-10-14 14:00:00,30090.0
2002-10-14 15:00:00,29792.0
2002-10-14 16:00:00,29534.0
2002-10-14 17:00:00,29481.0
2002-10-14 18:00:00,29706.0
2002-10-14 19:00:00,30995.0
2002-10-14 20:00:00,32433.0
2002-10-14 21:00:00,31742.0
2002-10-14 22:00:00,30142.0
2002-10-14 23:00:00,27667.0
2002-10-14 00:00:00,23663.0
