Datetime,PJME_MW
2007-08-11 01:00:00,29039.0
2007-08-11 02:00:00,27349.0
2007-08-11 03:00:00,26215.0
2007-08-11 04:00:00,25474.0
2007-08-11 05:00:00,25083.0
2007-08-11 06:00:00,25363.0
2007-08-11 07:00:00,25626.0
2007-08-11 08:00:00,27096.0
2007-08-11 09:00:00,29509.0
2007-08-11 10:00:00,31615.0
2007-08-11 11:00:00,33350.0
2007-08-11 12:00:00,34607.0
2007-08-11 13:00:00,35410.0
2007-08-11 14:00:00,36129.0
2007-08-11 15:00:00,36934.0
2007-08-11 16:00:00,37851.0
2007-08-11 17:00:00,38692.0
2007-08-11 18:00:00,39019.0
2007-08-11 19:00:00,38574.0
2007-08-11 20:00:00,37387.0
2007-08-11 21:00:00,37204.0
2007-08-11 22:00:00,36381.0
2007-08-11 23:00:00,34084.0
2007-08-11 00:00:00,31645.0
