Datetime,PJME_MW
2013-04-26 01:00:00,22991.0
2013-04-26 02:00:00,22166.0
2013-04-26 03:00:00,21814.0
2013-04-26 04:00:00,21749.0
2013-04-26 05:00:00,22393.0
2013-04-26 06:00:00,24422.0
2013-04-26 07:00:00,27434.0
2013-04-26 08:00:00,29085.0
2013-04-26 09:00:00,29277.0
2013-04-26 10:00:00,29177.0
2013-04-26 11:00:00,29166.0
2013-04-26 12:00:00,29018.0
2013-04-26 13:00:00,28750.0
2013-04-26 14:00:00,28636.0
2013-04-26 15:00:00,28302.0
2013-04-26 16:00:00,28082.0
2013-04-26 17:00:00,28080.0
2013-04-26 18:00:00,28005.0
2013-04-26 19:00:00,27618.0
2013-04-26 20:00:00,27721.0
2013-04-26 21:00:00,28890.0
2013-04-26 22:00:00,28146.0
2013-04-26 23:00:00,26348.0
2013-04-26 00:00:00,24734.0
