Datetime,PJME_MW
2011-06-25 01:00:00,29326.0
2011-06-25 02:00:00,27377.0
2011-06-25 03:00:00,26175.0
2011-06-25 04:00:00,25361.0
2011-06-25 05:00:00,25049.0
2011-06-25 06:00:00,24899.0
2011-06-25 07:00:00,25471.0
2011-06-25 08:00:00,27553.0
2011-06-25 09:00:00,30353.0
2011-06-25 10:00:00,33207.0
2011-06-25 11:00:00,35433.0
2011-06-25 12:00:00,36802.0
2011-06-25 13:00:00,37544.0
2011-06-25 14:00:00,37915.0
2011-06-25 15:00:00,38123.0
2011-06-25 16:00:00,38185.0
2011-06-25 17:00:00,38440.0
2011-06-25 18:00:00,38138.0
2011-06-25 19:00:00,37228.0
2011-06-25 20:00:00,36003.0
2011-06-25 21:00:00,35328.0
2011-06-25 22:00:00,35107.0
2011-06-25 23:00:00,33081.0
2011-06-25 00:00:00,31968.0
