Datetime,PJME_MW
2002-09-06 01:00:00,27148.0
2002-09-06 02:00:00,25481.0
2002-09-06 03:00:00,24413.0
2002-09-06 04:00:00,23836.0
2002-09-06 05:00:00,23884.0
2002-09-06 06:00:00,25321.0
2002-09-06 07:00:00,28533.0
2002-09-06 08:00:00,30571.0
2002-09-06 09:00:00,32222.0
2002-09-06 10:00:00,33594.0
2002-09-06 11:00:00,34799.0
2002-09-06 12:00:00,35728.0
2002-09-06 13:00:00,36281.0
2002-09-06 14:00:00,37016.0
2002-09-06 15:00:00,37457.0
2002-09-06 16:00:00,37877.0
2002-09-06 17:00:00,37983.0
2002-09-06 18:00:00,37431.0
2002-09-06 19:00:00,36015.0
2002-09-06 20:00:00,34977.0
2002-09-06 21:00:00,34901.0
2002-09-06 22:00:00,33146.0
2002-09-06 23:00:00,30530.0
2002-09-06 00:00:00,29901.0
