Datetime,PJME_MW
2002-12-29 01:00:00,27084.0
2002-12-29 02:00:00,25836.0
2002-12-29 03:00:00,25320.0
2002-12-29 04:00:00,25146.0
2002-12-29 05:00:00,25142.0
2002-12-29 06:00:00,25741.0
2002-12-29 07:00:00,26546.0
2002-12-29 08:00:00,27483.0
2002-12-29 09:00:00,28513.0
2002-12-29 10:00:00,29220.0
2002-12-29 11:00:00,29345.0
2002-12-29 12:00:00,29189.0
2002-12-29 13:00:00,29056.0
2002-12-29 14:00:00,28688.0
2002-12-29 15:00:00,28284.0
2002-12-29 16:00:00,28225.0
2002-12-29 17:00:00,29835.0
2002-12-29 18:00:00,33546.0
2002-12-29 19:00:00,34343.0
2002-12-29 20:00:00,34238.0
2002-12-29 21:00:00,33962.0
2002-12-29 22:00:00,33002.0
2002-12-29 23:00:00,31501.0
2002-12-29 00:00:00,28976.0
