Datetime,PJME_MW
2012-05-27 01:00:00,27998.0
2012-05-27 02:00:00,26368.0
2012-05-27 03:00:00,25164.0
2012-05-27 04:00:00,24371.0
2012-05-27 05:00:00,24016.0
2012-05-27 06:00:00,23976.0
2012-05-27 07:00:00,24086.0
2012-05-27 08:00:00,25459.0
2012-05-27 09:00:00,27778.0
2012-05-27 10:00:00,30133.0
2012-05-27 11:00:00,32200.0
2012-05-27 12:00:00,34119.0
2012-05-27 13:00:00,35554.0
2012-05-27 14:00:00,36698.0
2012-05-27 15:00:00,37520.0
2012-05-27 16:00:00,38069.0
2012-05-27 17:00:00,38616.0
2012-05-27 18:00:00,38539.0
2012-05-27 19:00:00,37727.0
2012-05-27 20:00:00,36432.0
2012-05-27 21:00:00,36209.0
2012-05-27 22:00:00,35340.0
2012-05-27 23:00:00,33104.0
2012-05-27 00:00:00,30438.0
