Datetime,PJME_MW
2012-07-01 01:00:00,32048.0
2012-07-01 02:00:00,29997.0
2012-07-01 03:00:00,28466.0
2012-07-01 04:00:00,27363.0
2012-07-01 05:00:00,26833.0
2012-07-01 06:00:00,26419.0
2012-07-01 07:00:00,26457.0
2012-07-01 08:00:00,28569.0
2012-07-01 09:00:00,32030.0
2012-07-01 10:00:00,35869.0
2012-07-01 11:00:00,39533.0
2012-07-01 12:00:00,42501.0
2012-07-01 13:00:00,44694.0
2012-07-01 14:00:00,46276.0
2012-07-01 15:00:00,47390.0
2012-07-01 16:00:00,48281.0
2012-07-01 17:00:00,49002.0
2012-07-01 18:00:00,48912.0
2012-07-01 19:00:00,48116.0
2012-07-01 20:00:00,46788.0
2012-07-01 21:00:00,45325.0
2012-07-01 22:00:00,44187.0
2012-07-01 23:00:00,41050.0
2012-07-01 00:00:00,34867.0
