Datetime,PJME_MW
2007-05-11 01:00:00,26925.0
2007-05-11 02:00:00,25502.0
2007-05-11 03:00:00,24708.0
2007-05-11 04:00:00,24241.0
2007-05-11 05:00:00,24528.0
2007-05-11 06:00:00,26411.0
2007-05-11 07:00:00,29573.0
2007-05-11 08:00:00,32318.0
2007-05-11 09:00:00,33568.0
2007-05-11 10:00:00,34673.0
2007-05-11 11:00:00,35820.0
2007-05-11 12:00:00,36522.0
2007-05-11 13:00:00,37046.0
2007-05-11 14:00:00,37662.0
2007-05-11 15:00:00,37981.0
2007-05-11 16:00:00,38136.0
2007-05-11 17:00:00,38235.0
2007-05-11 18:00:00,37730.0
2007-05-11 19:00:00,36572.0
2007-05-11 20:00:00,35445.0
2007-05-11 21:00:00,35852.0
2007-05-11 22:00:00,34953.0
2007-05-11 23:00:00,32295.0
2007-05-11 00:00:00,29290.0
