Datetime,PJME_MW
2005-05-10 01:00:00,23469.0
2005-05-10 02:00:00,22264.0
2005-05-10 03:00:00,21660.0
2005-05-10 04:00:00,21503.0
2005-05-10 05:00:00,21933.0
2005-05-10 06:00:00,23667.0
2005-05-10 07:00:00,26704.0
2005-05-10 08:00:00,29324.0
2005-05-10 09:00:00,30415.0
2005-05-10 10:00:00,31046.0
2005-05-10 11:00:00,31757.0
2005-05-10 12:00:00,32196.0
2005-05-10 13:00:00,32275.0
2005-05-10 14:00:00,32561.0
2005-05-10 15:00:00,32538.0
2005-05-10 16:00:00,32675.0
2005-05-10 17:00:00,32651.0
2005-05-10 18:00:00,32351.0
2005-05-10 19:00:00,31627.0
2005-05-10 20:00:00,31247.0
2005-05-10 21:00:00,32543.0
2005-05-10 22:00:00,31703.0
2005-05-10 23:00:00,28755.0
2005-05-10 00:00:00,25543.0
