Datetime,PJME_MW
2008-08-23 01:00:00,28979.0
2008-08-23 02:00:00,27239.0
2008-08-23 03:00:00,26094.0
2008-08-23 04:00:00,25330.0
2008-08-23 05:00:00,24952.0
2008-08-23 06:00:00,25217.0
2008-08-23 07:00:00,25524.0
2008-08-23 08:00:00,27074.0
2008-08-23 09:00:00,29856.0
2008-08-23 10:00:00,32405.0
2008-08-23 11:00:00,34133.0
2008-08-23 12:00:00,35393.0
2008-08-23 13:00:00,36378.0
2008-08-23 14:00:00,37100.0
2008-08-23 15:00:00,37755.0
2008-08-23 16:00:00,38382.0
2008-08-23 17:00:00,38850.0
2008-08-23 18:00:00,38709.0
2008-08-23 19:00:00,37762.0
2008-08-23 20:00:00,36677.0
2008-08-23 21:00:00,37078.0
2008-08-23 22:00:00,35858.0
2008-08-23 23:00:00,33688.0
2008-08-23 00:00:00,31355.0
