Datetime,PJME_MW
2010-02-10 01:00:00,31068.0
2010-02-10 02:00:00,30188.0
2010-02-10 03:00:00,29752.0
2010-02-10 04:00:00,29717.0
2010-02-10 05:00:00,30138.0
2010-02-10 06:00:00,31452.0
2010-02-10 07:00:00,33210.0
2010-02-10 08:00:00,34260.0
2010-02-10 09:00:00,35591.0
2010-02-10 10:00:00,37055.0
2010-02-10 11:00:00,37931.0
2010-02-10 12:00:00,38449.0
2010-02-10 13:00:00,38553.0
2010-02-10 14:00:00,38306.0
2010-02-10 15:00:00,37982.0
2010-02-10 16:00:00,37904.0
2010-02-10 17:00:00,38612.0
2010-02-10 18:00:00,40603.0
2010-02-10 19:00:00,41452.0
2010-02-10 20:00:00,40429.0
2010-02-10 21:00:00,39119.0
2010-02-10 22:00:00,37384.0
2010-02-10 23:00:00,35310.0
2010-02-10 00:00:00,32799.0
