Datetime,PJME_MW
2002-04-25 01:00:00,23429.0
2002-04-25 02:00:00,22504.0
2002-04-25 03:00:00,22104.0
2002-04-25 04:00:00,21962.0
2002-04-25 05:00:00,22486.0
2002-04-25 06:00:00,24365.0
2002-04-25 07:00:00,27930.0
2002-04-25 08:00:00,30545.0
2002-04-25 09:00:00,31609.0
2002-04-25 10:00:00,32141.0
2002-04-25 11:00:00,32634.0
2002-04-25 12:00:00,32616.0
2002-04-25 13:00:00,32354.0
2002-04-25 14:00:00,32257.0
2002-04-25 15:00:00,31881.0
2002-04-25 16:00:00,31495.0
2002-04-25 17:00:00,31322.0
2002-04-25 18:00:00,30971.0
2002-04-25 19:00:00,30283.0
2002-04-25 20:00:00,30273.0
2002-04-25 21:00:00,31848.0
2002-04-25 22:00:00,31117.0
2002-04-25 23:00:00,28766.0
2002-04-25 00:00:00,25241.0
