Datetime,PJME_MW
2010-11-24 01:00:00,23593.0
2010-11-24 02:00:00,23746.0
2010-11-24 03:00:00,23322.0
2010-11-24 04:00:00,23393.0
2010-11-24 05:00:00,24231.0
2010-11-24 06:00:00,26549.0
2010-11-24 07:00:00,29993.0
2010-11-24 08:00:00,31914.0
2010-11-24 09:00:00,32502.0
2010-11-24 10:00:00,32771.0
2010-11-24 11:00:00,32694.0
2010-11-24 12:00:00,32359.0
2010-11-24 13:00:00,31877.0
2010-11-24 14:00:00,31578.0
2010-11-24 15:00:00,31283.0
2010-11-24 16:00:00,31391.0
2010-11-24 17:00:00,32756.0
2010-11-24 18:00:00,35339.0
2010-11-24 19:00:00,35000.0
2010-11-24 20:00:00,34186.0
2010-11-24 21:00:00,33278.0
2010-11-24 22:00:00,31786.0
2010-11-24 23:00:00,29711.0
2010-11-24 00:00:00,26367.0
