Datetime,PJME_MW
2012-05-29 01:00:00,32607.0
2012-05-29 02:00:00,30690.0
2012-05-29 03:00:00,29408.0
2012-05-29 04:00:00,28642.0
2012-05-29 05:00:00,28629.0
2012-05-29 06:00:00,30016.0
2012-05-29 07:00:00,33010.0
2012-05-29 08:00:00,36789.0
2012-05-29 09:00:00,39809.0
2012-05-29 10:00:00,42599.0
2012-05-29 11:00:00,45237.0
2012-05-29 12:00:00,47326.0
2012-05-29 13:00:00,48853.0
2012-05-29 14:00:00,50208.0
2012-05-29 15:00:00,51076.0
2012-05-29 16:00:00,51665.0
2012-05-29 17:00:00,51936.0
2012-05-29 18:00:00,51293.0
2012-05-29 19:00:00,49231.0
2012-05-29 20:00:00,47113.0
2012-05-29 21:00:00,45054.0
2012-05-29 22:00:00,42063.0
2012-05-29 23:00:00,37928.0
2012-05-29 00:00:00,35575.0
