Datetime,PJME_MW
2015-06-30 01:00:00,26634.0
2015-06-30 02:00:00,25068.0
2015-06-30 03:00:00,24110.0
2015-06-30 04:00:00,23706.0
2015-06-30 05:00:00,24008.0
2015-06-30 06:00:00,25261.0
2015-06-30 07:00:00,27543.0
2015-06-30 08:00:00,30182.0
2015-06-30 09:00:00,32199.0
2015-06-30 10:00:00,33855.0
2015-06-30 11:00:00,35529.0
2015-06-30 12:00:00,37138.0
2015-06-30 13:00:00,38537.0
2015-06-30 14:00:00,39974.0
2015-06-30 15:00:00,40919.0
2015-06-30 16:00:00,41508.0
2015-06-30 17:00:00,41683.0
2015-06-30 18:00:00,41562.0
2015-06-30 19:00:00,40526.0
2015-06-30 20:00:00,39284.0
2015-06-30 21:00:00,38575.0
2015-06-30 22:00:00,37816.0
2015-06-30 23:00:00,35097.0
2015-06-30 00:00:00,29043.0
