Datetime,PJME_MW
2017-11-26 01:00:00,23628.0
2017-11-26 02:00:00,22801.0
2017-11-26 03:00:00,22422.0
2017-11-26 04:00:00,22313.0
2017-11-26 05:00:00,22540.0
2017-11-26 06:00:00,23255.0
2017-11-26 07:00:00,24242.0
2017-11-26 08:00:00,25055.0
2017-11-26 09:00:00,25856.0
2017-11-26 10:00:00,26190.0
2017-11-26 11:00:00,26105.0
2017-11-26 12:00:00,25839.0
2017-11-26 13:00:00,25884.0
2017-11-26 14:00:00,26060.0
2017-11-26 15:00:00,26250.0
2017-11-26 16:00:00,26780.0
2017-11-26 17:00:00,28648.0
2017-11-26 18:00:00,31433.0
2017-11-26 19:00:00,31865.0
2017-11-26 20:00:00,31824.0
2017-11-26 21:00:00,31417.0
2017-11-26 22:00:00,30274.0
2017-11-26 23:00:00,28607.0
2017-11-26 00:00:00,24966.0
