Datetime,PJME_MW
2010-09-10 01:00:00,24956.0
2010-09-10 02:00:00,23763.0
2010-09-10 03:00:00,23096.0
2010-09-10 04:00:00,22877.0
2010-09-10 05:00:00,23210.0
2010-09-10 06:00:00,24873.0
2010-09-10 07:00:00,27718.0
2010-09-10 08:00:00,29583.0
2010-09-10 09:00:00,30968.0
2010-09-10 10:00:00,32177.0
2010-09-10 11:00:00,33104.0
2010-09-10 12:00:00,33430.0
2010-09-10 13:00:00,33539.0
2010-09-10 14:00:00,33682.0
2010-09-10 15:00:00,33633.0
2010-09-10 16:00:00,33377.0
2010-09-10 17:00:00,33125.0
2010-09-10 18:00:00,32595.0
2010-09-10 19:00:00,31776.0
2010-09-10 20:00:00,32227.0
2010-09-10 21:00:00,32208.0
2010-09-10 22:00:00,30811.0
2010-09-10 23:00:00,28763.0
2010-09-10 00:00:00,26929.0
