Datetime,PJME_MW
2017-06-27 01:00:00,26591.0
2017-06-27 02:00:00,25033.0
2017-06-27 03:00:00,24111.0
2017-06-27 04:00:00,23634.0
2017-06-27 05:00:00,23872.0
2017-06-27 06:00:00,25072.0
2017-06-27 07:00:00,27089.0
2017-06-27 08:00:00,29071.0
2017-06-27 09:00:00,30584.0
2017-06-27 10:00:00,31698.0
2017-06-27 11:00:00,32587.0
2017-06-27 12:00:00,33623.0
2017-06-27 13:00:00,34496.0
2017-06-27 14:00:00,35458.0
2017-06-27 15:00:00,36242.0
2017-06-27 16:00:00,36671.0
2017-06-27 17:00:00,37178.0
2017-06-27 18:00:00,37317.0
2017-06-27 19:00:00,36542.0
2017-06-27 20:00:00,35117.0
2017-06-27 21:00:00,33956.0
2017-06-27 22:00:00,33156.0
2017-06-27 23:00:00,30522.0
2017-06-27 00:00:00,28913.0
