Datetime,PJME_MW
2013-11-07 01:00:00,23140.0
2013-11-07 02:00:00,22299.0
2013-11-07 03:00:00,21870.0
2013-11-07 04:00:00,21738.0
2013-11-07 05:00:00,22335.0
2013-11-07 06:00:00,24278.0
2013-11-07 07:00:00,27459.0
2013-11-07 08:00:00,29028.0
2013-11-07 09:00:00,29813.0
2013-11-07 10:00:00,30436.0
2013-11-07 11:00:00,30855.0
2013-11-07 12:00:00,30920.0
2013-11-07 13:00:00,30834.0
2013-11-07 14:00:00,30732.0
2013-11-07 15:00:00,30376.0
2013-11-07 16:00:00,30235.0
2013-11-07 17:00:00,30888.0
2013-11-07 18:00:00,33240.0
2013-11-07 19:00:00,33420.0
2013-11-07 20:00:00,32817.0
2013-11-07 21:00:00,31927.0
2013-11-07 22:00:00,30370.0
2013-11-07 23:00:00,28208.0
2013-11-07 00:00:00,24662.0
