Datetime,PJME_MW
2016-12-14 01:00:00,27887.0
2016-12-14 02:00:00,27001.0
2016-12-14 03:00:00,26691.0
2016-12-14 04:00:00,26886.0
2016-12-14 05:00:00,27866.0
2016-12-14 06:00:00,30270.0
2016-12-14 07:00:00,33997.0
2016-12-14 08:00:00,35673.0
2016-12-14 09:00:00,35067.0
2016-12-14 10:00:00,34003.0
2016-12-14 11:00:00,33287.0
2016-12-14 12:00:00,32624.0
2016-12-14 13:00:00,32142.0
2016-12-14 14:00:00,32173.0
2016-12-14 15:00:00,32534.0
2016-12-14 16:00:00,33474.0
2016-12-14 17:00:00,35774.0
2016-12-14 18:00:00,38408.0
2016-12-14 19:00:00,38582.0
2016-12-14 20:00:00,38393.0
2016-12-14 21:00:00,37807.0
2016-12-14 22:00:00,36361.0
2016-12-14 23:00:00,33917.0
2016-12-14 00:00:00,29792.0
