Datetime,PJME_MW
2004-03-24 01:00:00,27691.0
2004-03-24 02:00:00,27060.0
2004-03-24 03:00:00,26878.0
2004-03-24 04:00:00,26968.0
2004-03-24 05:00:00,27684.0
2004-03-24 06:00:00,30022.0
2004-03-24 07:00:00,33426.0
2004-03-24 08:00:00,34671.0
2004-03-24 09:00:00,34188.0
2004-03-24 10:00:00,33535.0
2004-03-24 11:00:00,33072.0
2004-03-24 12:00:00,32640.0
2004-03-24 13:00:00,32174.0
2004-03-24 14:00:00,31816.0
2004-03-24 15:00:00,31430.0
2004-03-24 16:00:00,31199.0
2004-03-24 17:00:00,31530.0
2004-03-24 18:00:00,32400.0
2004-03-24 19:00:00,34078.0
2004-03-24 20:00:00,34580.0
2004-03-24 21:00:00,33808.0
2004-03-24 22:00:00,32088.0
2004-03-24 23:00:00,29362.0
2004-03-24 00:00:00,29317.0
