Datetime,PJME_MW
2014-05-24 01:00:00,22983.0
2014-05-24 02:00:00,21530.0
2014-05-24 03:00:00,20728.0
2014-05-24 04:00:00,20342.0
2014-05-24 05:00:00,20242.0
2014-05-24 06:00:00,20495.0
2014-05-24 07:00:00,20901.0
2014-05-24 08:00:00,22256.0
2014-05-24 09:00:00,24039.0
2014-05-24 10:00:00,25462.0
2014-05-24 11:00:00,26267.0
2014-05-24 12:00:00,26568.0
2014-05-24 13:00:00,26614.0
2014-05-24 14:00:00,26492.0
2014-05-24 15:00:00,26442.0
2014-05-24 16:00:00,26576.0
2014-05-24 17:00:00,26856.0
2014-05-24 18:00:00,27216.0
2014-05-24 19:00:00,27166.0
2014-05-24 20:00:00,26855.0
2014-05-24 21:00:00,27407.0
2014-05-24 22:00:00,27274.0
2014-05-24 23:00:00,25737.0
2014-05-24 00:00:00,24555.0
