Datetime,PJME_MW
2002-05-15 01:00:00,23280.0
2002-05-15 02:00:00,22256.0
2002-05-15 03:00:00,21836.0
2002-05-15 04:00:00,21634.0
2002-05-15 05:00:00,22037.0
2002-05-15 06:00:00,23735.0
2002-05-15 07:00:00,26881.0
2002-05-15 08:00:00,29521.0
2002-05-15 09:00:00,30275.0
2002-05-15 10:00:00,30590.0
2002-05-15 11:00:00,30982.0
2002-05-15 12:00:00,31123.0
2002-05-15 13:00:00,31117.0
2002-05-15 14:00:00,31206.0
2002-05-15 15:00:00,30950.0
2002-05-15 16:00:00,30812.0
2002-05-15 17:00:00,30721.0
2002-05-15 18:00:00,30421.0
2002-05-15 19:00:00,29746.0
2002-05-15 20:00:00,29278.0
2002-05-15 21:00:00,30417.0
2002-05-15 22:00:00,30315.0
2002-05-15 23:00:00,27705.0
2002-05-15 00:00:00,25273.0
