Datetime,PJME_MW
2003-04-13 01:00:00,22770.0
2003-04-13 02:00:00,21646.0
2003-04-13 03:00:00,21122.0
2003-04-13 04:00:00,20917.0
2003-04-13 05:00:00,21091.0
2003-04-13 06:00:00,21653.0
2003-04-13 07:00:00,22290.0
2003-04-13 08:00:00,23279.0
2003-04-13 09:00:00,24668.0
2003-04-13 10:00:00,25673.0
2003-04-13 11:00:00,25936.0
2003-04-13 12:00:00,25933.0
2003-04-13 13:00:00,25802.0
2003-04-13 14:00:00,25479.0
2003-04-13 15:00:00,25081.0
2003-04-13 16:00:00,24825.0
2003-04-13 17:00:00,24884.0
2003-04-13 18:00:00,25071.0
2003-04-13 19:00:00,25416.0
2003-04-13 20:00:00,26480.0
2003-04-13 21:00:00,28869.0
2003-04-13 22:00:00,28246.0
2003-04-13 23:00:00,26688.0
2003-04-13 00:00:00,24466.0
