Datetime,PJME_MW
2007-06-26 01:00:00,32950.0
2007-06-26 02:00:00,30932.0
2007-06-26 03:00:00,29733.0
2007-06-26 04:00:00,29029.0
2007-06-26 05:00:00,29138.0
2007-06-26 06:00:00,30413.0
2007-06-26 07:00:00,32936.0
2007-06-26 08:00:00,36617.0
2007-06-26 09:00:00,39727.0
2007-06-26 10:00:00,42949.0
2007-06-26 11:00:00,46359.0
2007-06-26 12:00:00,49069.0
2007-06-26 13:00:00,50976.0
2007-06-26 14:00:00,52499.0
2007-06-26 15:00:00,53403.0
2007-06-26 16:00:00,54031.0
2007-06-26 17:00:00,54555.0
2007-06-26 18:00:00,54503.0
2007-06-26 19:00:00,53425.0
2007-06-26 20:00:00,51596.0
2007-06-26 21:00:00,50342.0
2007-06-26 22:00:00,49356.0
2007-06-26 23:00:00,45597.0
2007-06-26 00:00:00,35945.0
