Datetime,PJME_MW
2004-03-18 01:00:00,28764.0
2004-03-18 02:00:00,27991.0
2004-03-18 03:00:00,28191.0
2004-03-18 04:00:00,27971.0
2004-03-18 05:00:00,29215.0
2004-03-18 06:00:00,30865.0
2004-03-18 07:00:00,33889.0
2004-03-18 08:00:00,36497.0
2004-03-18 09:00:00,36502.0
2004-03-18 10:00:00,36081.0
2004-03-18 11:00:00,35682.0
2004-03-18 12:00:00,35051.0
2004-03-18 13:00:00,34535.0
2004-03-18 14:00:00,34135.0
2004-03-18 15:00:00,33598.0
2004-03-18 16:00:00,33102.0
2004-03-18 17:00:00,32896.0
2004-03-18 18:00:00,33999.0
2004-03-18 19:00:00,36064.0
2004-03-18 20:00:00,36674.0
2004-03-18 21:00:00,36004.0
2004-03-18 22:00:00,34275.0
2004-03-18 23:00:00,31796.0
2004-03-18 00:00:00,30353.0
