Datetime,PJME_MW
2005-07-05 01:00:00,30647.0
2005-07-05 02:00:00,28724.0
2005-07-05 03:00:00,27636.0
2005-07-05 04:00:00,27070.0
2005-07-05 05:00:00,27188.0
2005-07-05 06:00:00,28404.0
2005-07-05 07:00:00,30671.0
2005-07-05 08:00:00,34075.0
2005-07-05 09:00:00,36944.0
2005-07-05 10:00:00,39471.0
2005-07-05 11:00:00,41888.0
2005-07-05 12:00:00,43800.0
2005-07-05 13:00:00,45265.0
2005-07-05 14:00:00,45600.0
2005-07-05 15:00:00,46823.0
2005-07-05 16:00:00,46832.0
2005-07-05 17:00:00,46392.0
2005-07-05 18:00:00,45631.0
2005-07-05 19:00:00,44452.0
2005-07-05 20:00:00,43208.0
2005-07-05 21:00:00,42835.0
2005-07-05 22:00:00,42085.0
2005-07-05 23:00:00,38986.0
2005-07-05 00:00:00,33103.0
