Datetime,PJME_MW
2003-07-20 01:00:00,27381.0
2003-07-20 02:00:00,25720.0
2003-07-20 03:00:00,24253.0
2003-07-20 04:00:00,23409.0
2003-07-20 05:00:00,22993.0
2003-07-20 06:00:00,22876.0
2003-07-20 07:00:00,22762.0
2003-07-20 08:00:00,24411.0
2003-07-20 09:00:00,27101.0
2003-07-20 10:00:00,30002.0
2003-07-20 11:00:00,35117.0
2003-07-20 12:00:00,34063.0
2003-07-20 13:00:00,35331.0
2003-07-20 14:00:00,36187.0
2003-07-20 15:00:00,36955.0
2003-07-20 16:00:00,37661.0
2003-07-20 17:00:00,38401.0
2003-07-20 18:00:00,38710.0
2003-07-20 19:00:00,38129.0
2003-07-20 20:00:00,36985.0
2003-07-20 21:00:00,36788.0
2003-07-20 22:00:00,36970.0
2003-07-20 23:00:00,34811.0
2003-07-20 00:00:00,29901.0
