Datetime,PJME_MW
2010-11-13 01:00:00,25447.0
2010-11-13 02:00:00,24658.0
2010-11-13 03:00:00,24289.0
2010-11-13 04:00:00,24226.0
2010-11-13 05:00:00,24575.0
2010-11-13 06:00:00,25496.0
2010-11-13 07:00:00,26817.0
2010-11-13 08:00:00,27963.0
2010-11-13 09:00:00,28943.0
2010-11-13 10:00:00,29122.0
2010-11-13 11:00:00,28935.0
2010-11-13 12:00:00,28466.0
2010-11-13 13:00:00,27807.0
2010-11-13 14:00:00,27244.0
2010-11-13 15:00:00,26785.0
2010-11-13 16:00:00,26647.0
2010-11-13 17:00:00,27601.0
2010-11-13 18:00:00,30308.0
2010-11-13 19:00:00,30389.0
2010-11-13 20:00:00,29979.0
2010-11-13 21:00:00,29344.0
2010-11-13 22:00:00,28488.0
2010-11-13 23:00:00,27089.0
2010-11-13 00:00:00,26914.0
