Datetime,PJME_MW
2008-05-27 01:00:00,25692.0
2008-05-27 02:00:00,24422.0
2008-05-27 03:00:00,23794.0
2008-05-27 04:00:00,23526.0
2008-05-27 05:00:00,24001.0
2008-05-27 06:00:00,25895.0
2008-05-27 07:00:00,29134.0
2008-05-27 08:00:00,32062.0
2008-05-27 09:00:00,33605.0
2008-05-27 10:00:00,34806.0
2008-05-27 11:00:00,35995.0
2008-05-27 12:00:00,37102.0
2008-05-27 13:00:00,38026.0
2008-05-27 14:00:00,39107.0
2008-05-27 15:00:00,39751.0
2008-05-27 16:00:00,40144.0
2008-05-27 17:00:00,40678.0
2008-05-27 18:00:00,40406.0
2008-05-27 19:00:00,39326.0
2008-05-27 20:00:00,38400.0
2008-05-27 21:00:00,38513.0
2008-05-27 22:00:00,37219.0
2008-05-27 23:00:00,33701.0
2008-05-27 00:00:00,27728.0
