Datetime,PJME_MW
2015-07-04 01:00:00,26956.0
2015-07-04 02:00:00,25368.0
2015-07-04 03:00:00,24331.0
2015-07-04 04:00:00,23644.0
2015-07-04 05:00:00,23414.0
2015-07-04 06:00:00,23482.0
2015-07-04 07:00:00,23593.0
2015-07-04 08:00:00,24705.0
2015-07-04 09:00:00,26591.0
2015-07-04 10:00:00,28542.0
2015-07-04 11:00:00,29919.0
2015-07-04 12:00:00,30834.0
2015-07-04 13:00:00,31236.0
2015-07-04 14:00:00,31240.0
2015-07-04 15:00:00,31167.0
2015-07-04 16:00:00,31226.0
2015-07-04 17:00:00,31315.0
2015-07-04 18:00:00,31152.0
2015-07-04 19:00:00,30549.0
2015-07-04 20:00:00,29733.0
2015-07-04 21:00:00,29404.0
2015-07-04 22:00:00,29000.0
2015-07-04 23:00:00,28274.0
2015-07-04 00:00:00,29208.0
