Datetime,PJME_MW
2006-05-11 01:00:00,24043.0
2006-05-11 02:00:00,22803.0
2006-05-11 03:00:00,22043.0
2006-05-11 04:00:00,21867.0
2006-05-11 05:00:00,22248.0
2006-05-11 06:00:00,24043.0
2006-05-11 07:00:00,27233.0
2006-05-11 08:00:00,29831.0
2006-05-11 09:00:00,30933.0
2006-05-11 10:00:00,31469.0
2006-05-11 11:00:00,32118.0
2006-05-11 12:00:00,32324.0
2006-05-11 13:00:00,32381.0
2006-05-11 14:00:00,32532.0
2006-05-11 15:00:00,32339.0
2006-05-11 16:00:00,32140.0
2006-05-11 17:00:00,32143.0
2006-05-11 18:00:00,32083.0
2006-05-11 19:00:00,31980.0
2006-05-11 20:00:00,32331.0
2006-05-11 21:00:00,32658.0
2006-05-11 22:00:00,31290.0
2006-05-11 23:00:00,28550.0
2006-05-11 00:00:00,26172.0
