Datetime,PJME_MW
2008-06-01 01:00:00,26298.0
2008-06-01 02:00:00,24714.0
2008-06-01 03:00:00,23725.0
2008-06-01 04:00:00,23062.0
2008-06-01 05:00:00,22793.0
2008-06-01 06:00:00,22623.0
2008-06-01 07:00:00,22798.0
2008-06-01 08:00:00,24583.0
2008-06-01 09:00:00,27201.0
2008-06-01 10:00:00,29581.0
2008-06-01 11:00:00,31198.0
2008-06-01 12:00:00,32261.0
2008-06-01 13:00:00,32772.0
2008-06-01 14:00:00,33084.0
2008-06-01 15:00:00,33246.0
2008-06-01 16:00:00,33499.0
2008-06-01 17:00:00,33761.0
2008-06-01 18:00:00,33942.0
2008-06-01 19:00:00,33656.0
2008-06-01 20:00:00,33199.0
2008-06-01 21:00:00,33665.0
2008-06-01 22:00:00,33877.0
2008-06-01 23:00:00,31439.0
2008-06-01 00:00:00,28471.0
