Datetime,PJME_MW
2011-01-12 01:00:00,32030.0
2011-01-12 02:00:00,31231.0
2011-01-12 03:00:00,30917.0
2011-01-12 04:00:00,31039.0
2011-01-12 05:00:00,31915.0
2011-01-12 06:00:00,33932.0
2011-01-12 07:00:00,36696.0
2011-01-12 08:00:00,38206.0
2011-01-12 09:00:00,38783.0
2011-01-12 10:00:00,38742.0
2011-01-12 11:00:00,38672.0
2011-01-12 12:00:00,38744.0
2011-01-12 13:00:00,38808.0
2011-01-12 14:00:00,38827.0
2011-01-12 15:00:00,38663.0
2011-01-12 16:00:00,38775.0
2011-01-12 17:00:00,40104.0
2011-01-12 18:00:00,43174.0
2011-01-12 19:00:00,43360.0
2011-01-12 20:00:00,42727.0
2011-01-12 21:00:00,41837.0
2011-01-12 22:00:00,39876.0
2011-01-12 23:00:00,37195.0
2011-01-12 00:00:00,33789.0
