Datetime,PJME_MW
2017-06-18 01:00:00,29156.0
2017-06-18 02:00:00,27554.0
2017-06-18 03:00:00,26500.0
2017-06-18 04:00:00,25886.0
2017-06-18 05:00:00,25667.0
2017-06-18 06:00:00,25702.0
2017-06-18 07:00:00,26132.0
2017-06-18 08:00:00,27727.0
2017-06-18 09:00:00,30154.0
2017-06-18 10:00:00,32844.0
2017-06-18 11:00:00,35397.0
2017-06-18 12:00:00,37677.0
2017-06-18 13:00:00,39545.0
2017-06-18 14:00:00,41090.0
2017-06-18 15:00:00,42321.0
2017-06-18 16:00:00,43275.0
2017-06-18 17:00:00,44064.0
2017-06-18 18:00:00,44507.0
2017-06-18 19:00:00,44192.0
2017-06-18 20:00:00,43256.0
2017-06-18 21:00:00,42555.0
2017-06-18 22:00:00,42079.0
2017-06-18 23:00:00,39553.0
2017-06-18 00:00:00,31441.0
