Datetime,PJME_MW
2006-05-28 01:00:00,26092.0
2006-05-28 02:00:00,24356.0
2006-05-28 03:00:00,23309.0
2006-05-28 04:00:00,22569.0
2006-05-28 05:00:00,22188.0
2006-05-28 06:00:00,21898.0
2006-05-28 07:00:00,22025.0
2006-05-28 08:00:00,23672.0
2006-05-28 09:00:00,25994.0
2006-05-28 10:00:00,28294.0
2006-05-28 11:00:00,29977.0
2006-05-28 12:00:00,31236.0
2006-05-28 13:00:00,32166.0
2006-05-28 14:00:00,32767.0
2006-05-28 15:00:00,33158.0
2006-05-28 16:00:00,33567.0
2006-05-28 17:00:00,33950.0
2006-05-28 18:00:00,34009.0
2006-05-28 19:00:00,33525.0
2006-05-28 20:00:00,32637.0
2006-05-28 21:00:00,32779.0
2006-05-28 22:00:00,32805.0
2006-05-28 23:00:00,30976.0
2006-05-28 00:00:00,28326.0
