Datetime,PJME_MW
2003-06-25 01:00:00,31774.0
2003-06-25 02:00:00,29430.0
2003-06-25 03:00:00,27910.0
2003-06-25 04:00:00,27088.0
2003-06-25 05:00:00,26911.0
2003-06-25 06:00:00,27787.0
2003-06-25 07:00:00,30329.0
2003-06-25 08:00:00,34011.0
2003-06-25 09:00:00,37462.0
2003-06-25 10:00:00,40286.0
2003-06-25 11:00:00,42915.0
2003-06-25 12:00:00,44813.0
2003-06-25 13:00:00,46297.0
2003-06-25 14:00:00,47591.0
2003-06-25 15:00:00,48546.0
2003-06-25 16:00:00,49364.0
2003-06-25 17:00:00,49862.0
2003-06-25 18:00:00,49840.0
2003-06-25 19:00:00,48822.0
2003-06-25 20:00:00,47293.0
2003-06-25 21:00:00,45876.0
2003-06-25 22:00:00,45347.0
2003-06-25 23:00:00,41819.0
2003-06-25 00:00:00,35329.0
