Datetime,PJME_MW
2004-04-05 01:00:00,27627.0
2004-04-05 02:00:00,26903.0
2004-04-05 03:00:00,26708.0
2004-04-05 04:00:00,26856.0
2004-04-05 05:00:00,27608.0
2004-04-05 06:00:00,29829.0
2004-04-05 07:00:00,33554.0
2004-04-05 08:00:00,35728.0
2004-04-05 09:00:00,36316.0
2004-04-05 10:00:00,36256.0
2004-04-05 11:00:00,36241.0
2004-04-05 12:00:00,35860.0
2004-04-05 13:00:00,35431.0
2004-04-05 14:00:00,34837.0
2004-04-05 15:00:00,34112.0
2004-04-05 16:00:00,33445.0
2004-04-05 17:00:00,33120.0
2004-04-05 18:00:00,32951.0
2004-04-05 19:00:00,33033.0
2004-04-05 20:00:00,34571.0
2004-04-05 21:00:00,36297.0
2004-04-05 22:00:00,35379.0
2004-04-05 23:00:00,33021.0
2004-04-05 00:00:00,29299.0
