Datetime,PJME_MW
2017-05-26 01:00:00,22822.0
2017-05-26 02:00:00,21764.0
2017-05-26 03:00:00,21245.0
2017-05-26 04:00:00,21027.0
2017-05-26 05:00:00,21482.0
2017-05-26 06:00:00,22877.0
2017-05-26 07:00:00,25180.0
2017-05-26 08:00:00,27168.0
2017-05-26 09:00:00,28157.0
2017-05-26 10:00:00,28735.0
2017-05-26 11:00:00,29350.0
2017-05-26 12:00:00,29639.0
2017-05-26 13:00:00,29751.0
2017-05-26 14:00:00,29940.0
2017-05-26 15:00:00,29938.0
2017-05-26 16:00:00,29904.0
2017-05-26 17:00:00,30026.0
2017-05-26 18:00:00,29946.0
2017-05-26 19:00:00,29364.0
2017-05-26 20:00:00,28879.0
2017-05-26 21:00:00,29062.0
2017-05-26 22:00:00,28600.0
2017-05-26 23:00:00,26763.0
2017-05-26 00:00:00,24488.0
