Datetime,PJME_MW
2014-09-11 01:00:00,26595.0
2014-09-11 02:00:00,25264.0
2014-09-11 03:00:00,24569.0
2014-09-11 04:00:00,24306.0
2014-09-11 05:00:00,24659.0
2014-09-11 06:00:00,26581.0
2014-09-11 07:00:00,30134.0
2014-09-11 08:00:00,32260.0
2014-09-11 09:00:00,33576.0
2014-09-11 10:00:00,34859.0
2014-09-11 11:00:00,36490.0
2014-09-11 12:00:00,37772.0
2014-09-11 13:00:00,38876.0
2014-09-11 14:00:00,39916.0
2014-09-11 15:00:00,40815.0
2014-09-11 16:00:00,41805.0
2014-09-11 17:00:00,42588.0
2014-09-11 18:00:00,42750.0
2014-09-11 19:00:00,41968.0
2014-09-11 20:00:00,41860.0
2014-09-11 21:00:00,41417.0
2014-09-11 22:00:00,38841.0
2014-09-11 23:00:00,35331.0
2014-09-11 00:00:00,28777.0
