Datetime,PJME_MW
2004-03-19 01:00:00,27651.0
2004-03-19 02:00:00,26740.0
2004-03-19 03:00:00,26422.0
2004-03-19 04:00:00,26421.0
2004-03-19 05:00:00,27086.0
2004-03-19 06:00:00,29183.0
2004-03-19 07:00:00,32355.0
2004-03-19 08:00:00,34667.0
2004-03-19 09:00:00,35558.0
2004-03-19 10:00:00,35762.0
2004-03-19 11:00:00,35565.0
2004-03-19 12:00:00,35162.0
2004-03-19 13:00:00,34604.0
2004-03-19 14:00:00,34188.0
2004-03-19 15:00:00,33556.0
2004-03-19 16:00:00,33074.0
2004-03-19 17:00:00,33083.0
2004-03-19 18:00:00,33531.0
2004-03-19 19:00:00,35279.0
2004-03-19 20:00:00,35788.0
2004-03-19 21:00:00,35099.0
2004-03-19 22:00:00,33900.0
2004-03-19 23:00:00,32078.0
2004-03-19 00:00:00,29335.0
