Datetime,PJME_MW
2007-01-09 01:00:00,28460.0
2007-01-09 02:00:00,27537.0
2007-01-09 03:00:00,27192.0
2007-01-09 04:00:00,27239.0
2007-01-09 05:00:00,28106.0
2007-01-09 06:00:00,30608.0
2007-01-09 07:00:00,34826.0
2007-01-09 08:00:00,36861.0
2007-01-09 09:00:00,36459.0
2007-01-09 10:00:00,36061.0
2007-01-09 11:00:00,35843.0
2007-01-09 12:00:00,35315.0
2007-01-09 13:00:00,34813.0
2007-01-09 14:00:00,34558.0
2007-01-09 15:00:00,34332.0
2007-01-09 16:00:00,34548.0
2007-01-09 17:00:00,35955.0
2007-01-09 18:00:00,38928.0
2007-01-09 19:00:00,39249.0
2007-01-09 20:00:00,38747.0
2007-01-09 21:00:00,37947.0
2007-01-09 22:00:00,36172.0
2007-01-09 23:00:00,33514.0
2007-01-09 00:00:00,30228.0
