Datetime,PJME_MW
2005-08-17 01:00:00,30474.0
2005-08-17 02:00:00,28879.0
2005-08-17 03:00:00,27903.0
2005-08-17 04:00:00,27348.0
2005-08-17 05:00:00,27595.0
2005-08-17 06:00:00,28993.0
2005-08-17 07:00:00,31184.0
2005-08-17 08:00:00,33789.0
2005-08-17 09:00:00,36481.0
2005-08-17 10:00:00,38930.0
2005-08-17 11:00:00,41303.0
2005-08-17 12:00:00,43168.0
2005-08-17 13:00:00,44485.0
2005-08-17 14:00:00,45833.0
2005-08-17 15:00:00,46796.0
2005-08-17 16:00:00,47787.0
2005-08-17 17:00:00,48114.0
2005-08-17 18:00:00,47845.0
2005-08-17 19:00:00,46392.0
2005-08-17 20:00:00,44445.0
2005-08-17 21:00:00,44208.0
2005-08-17 22:00:00,42217.0
2005-08-17 23:00:00,38593.0
2005-08-17 00:00:00,33134.0
