Datetime,PJME_MW
2018-05-26 01:00:00,28532.0
2018-05-26 02:00:00,26750.0
2018-05-26 03:00:00,25537.0
2018-05-26 04:00:00,24728.0
2018-05-26 05:00:00,24337.0
2018-05-26 06:00:00,24340.0
2018-05-26 07:00:00,24832.0
2018-05-26 08:00:00,26768.0
2018-05-26 09:00:00,29460.0
2018-05-26 10:00:00,32148.0
2018-05-26 11:00:00,34587.0
2018-05-26 12:00:00,36494.0
2018-05-26 13:00:00,38180.0
2018-05-26 14:00:00,39524.0
2018-05-26 15:00:00,40481.0
2018-05-26 16:00:00,41042.0
2018-05-26 17:00:00,41301.0
2018-05-26 18:00:00,41061.0
2018-05-26 19:00:00,40077.0
2018-05-26 20:00:00,38735.0
2018-05-26 21:00:00,38068.0
2018-05-26 22:00:00,36939.0
2018-05-26 23:00:00,34657.0
2018-05-26 00:00:00,31028.0
