Datetime,PJME_MW
2004-04-27 01:00:00,23516.0
2004-04-27 02:00:00,22515.0
2004-04-27 03:00:00,22109.0
2004-04-27 04:00:00,21914.0
2004-04-27 05:00:00,22361.0
2004-04-27 06:00:00,24351.0
2004-04-27 07:00:00,27624.0
2004-04-27 08:00:00,29884.0
2004-04-27 09:00:00,30530.0
2004-04-27 10:00:00,30992.0
2004-04-27 11:00:00,31440.0
2004-04-27 12:00:00,31507.0
2004-04-27 13:00:00,31327.0
2004-04-27 14:00:00,31510.0
2004-04-27 15:00:00,31183.0
2004-04-27 16:00:00,30817.0
2004-04-27 17:00:00,30761.0
2004-04-27 18:00:00,30745.0
2004-04-27 19:00:00,30562.0
2004-04-27 20:00:00,31063.0
2004-04-27 21:00:00,32126.0
2004-04-27 22:00:00,31001.0
2004-04-27 23:00:00,28362.0
2004-04-27 00:00:00,25421.0
