Datetime,PJME_MW
2012-12-24 01:00:00,28318.0
2012-12-24 02:00:00,27260.0
2012-12-24 03:00:00,26846.0
2012-12-24 04:00:00,26822.0
2012-12-24 05:00:00,27428.0
2012-12-24 06:00:00,28814.0
2012-12-24 07:00:00,30848.0
2012-12-24 08:00:00,32208.0
2012-12-24 09:00:00,33160.0
2012-12-24 10:00:00,33690.0
2012-12-24 11:00:00,33636.0
2012-12-24 12:00:00,33238.0
2012-12-24 13:00:00,32743.0
2012-12-24 14:00:00,32442.0
2012-12-24 15:00:00,32539.0
2012-12-24 16:00:00,33031.0
2012-12-24 17:00:00,34763.0
2012-12-24 18:00:00,36426.0
2012-12-24 19:00:00,35370.0
2012-12-24 20:00:00,34261.0
2012-12-24 21:00:00,33488.0
2012-12-24 22:00:00,32615.0
2012-12-24 23:00:00,31285.0
2012-12-24 00:00:00,30190.0
