Datetime,PJME_MW
2006-05-03 01:00:00,23511.0
2006-05-03 02:00:00,22562.0
2006-05-03 03:00:00,21915.0
2006-05-03 04:00:00,21740.0
2006-05-03 05:00:00,22160.0
2006-05-03 06:00:00,24163.0
2006-05-03 07:00:00,27218.0
2006-05-03 08:00:00,29653.0
2006-05-03 09:00:00,30513.0
2006-05-03 10:00:00,31071.0
2006-05-03 11:00:00,31564.0
2006-05-03 12:00:00,31814.0
2006-05-03 13:00:00,31903.0
2006-05-03 14:00:00,32096.0
2006-05-03 15:00:00,32137.0
2006-05-03 16:00:00,32046.0
2006-05-03 17:00:00,31981.0
2006-05-03 18:00:00,31725.0
2006-05-03 19:00:00,31102.0
2006-05-03 20:00:00,31043.0
2006-05-03 21:00:00,32480.0
2006-05-03 22:00:00,31486.0
2006-05-03 23:00:00,28624.0
2006-05-03 00:00:00,25511.0
