Datetime,AEP_MW
2005-02-22 01:00:00,14261.0
2005-02-22 02:00:00,13944.0
2005-02-22 03:00:00,13845.0
2005-02-22 04:00:00,13772.0
2005-02-22 05:00:00,14130.0
2005-02-22 06:00:00,15078.0
2005-02-22 07:00:00,16801.0
2005-02-22 08:00:00,17406.0
2005-02-22 09:00:00,17421.0
2005-02-22 10:00:00,17396.0
2005-02-22 11:00:00,17281.0
2005-02-22 12:00:00,17059.0
2005-02-22 13:00:00,16772.0
2005-02-22 14:00:00,16440.0
2005-02-22 15:00:00,16197.0
2005-02-22 16:00:00,15974.0
2005-02-22 17:00:00,16127.0
2005-02-22 18:00:00,16418.0
2005-02-22 19:00:00,17113.0
2005-02-22 20:00:00,17553.0
2005-02-22 21:00:00,17492.0
2005-02-22 22:00:00,17175.0
2005-02-22 23:00:00,16224.0
2005-02-22 00:00:00,14927.0
