Datetime,AEP_MW
2004-12-06 01:00:00,13563.0
2004-12-06 02:00:00,13318.0
2004-12-06 03:00:00,13204.0
2004-12-06 04:00:00,13239.0
2004-12-06 05:00:00,13556.0
2004-12-06 06:00:00,14605.0
2004-12-06 07:00:00,16104.0
2004-12-06 08:00:00,17348.0
2004-12-06 09:00:00,17211.0
2004-12-06 10:00:00,17212.0
2004-12-06 11:00:00,17260.0
2004-12-06 12:00:00,17153.0
2004-12-06 13:00:00,16879.0
2004-12-06 14:00:00,16645.0
2004-12-06 15:00:00,16432.0
2004-12-06 16:00:00,16494.0
2004-12-06 17:00:00,16755.0
2004-12-06 18:00:00,17682.0
2004-12-06 19:00:00,17901.0
2004-12-06 20:00:00,17700.0
2004-12-06 21:00:00,17382.0
2004-12-06 22:00:00,16851.0
2004-12-06 23:00:00,15682.0
2004-12-06 00:00:00,14180.0
