Datetime,AEP_MW
2005-05-06 01:00:00,12547.0
2005-05-06 02:00:00,12110.0
2005-05-06 03:00:00,12017.0
2005-05-06 04:00:00,11931.0
2005-05-06 05:00:00,12203.0
2005-05-06 06:00:00,13005.0
2005-05-06 07:00:00,14430.0
2005-05-06 08:00:00,15192.0
2005-05-06 09:00:00,15455.0
2005-05-06 10:00:00,15469.0
2005-05-06 11:00:00,15459.0
2005-05-06 12:00:00,15353.0
2005-05-06 13:00:00,15344.0
2005-05-06 14:00:00,15173.0
2005-05-06 15:00:00,14955.0
2005-05-06 16:00:00,14665.0
2005-05-06 17:00:00,14528.0
2005-05-06 18:00:00,14289.0
2005-05-06 19:00:00,14108.0
2005-05-06 20:00:00,13881.0
2005-05-06 21:00:00,14353.0
2005-05-06 22:00:00,14722.0
2005-05-06 23:00:00,14099.0
2005-05-06 00:00:00,13484.0
