Datetime,AEP_MW
2005-09-20 01:00:00,13935.0
2005-09-20 02:00:00,13195.0
2005-09-20 03:00:00,12813.0
2005-09-20 04:00:00,12439.0
2005-09-20 05:00:00,12511.0
2005-09-20 06:00:00,13135.0
2005-09-20 07:00:00,14690.0
2005-09-20 08:00:00,15677.0
2005-09-20 09:00:00,16042.0
2005-09-20 10:00:00,16475.0
2005-09-20 11:00:00,16870.0
2005-09-20 12:00:00,17227.0
2005-09-20 13:00:00,17590.0
2005-09-20 14:00:00,17996.0
2005-09-20 15:00:00,18255.0
2005-09-20 16:00:00,18418.0
2005-09-20 17:00:00,18380.0
2005-09-20 18:00:00,18374.0
2005-09-20 19:00:00,17864.0
2005-09-20 20:00:00,17641.0
2005-09-20 21:00:00,17985.0
2005-09-20 22:00:00,17217.0
2005-09-20 23:00:00,15923.0
2005-09-20 00:00:00,14989.0
