Datetime,AEP_MW
2005-10-14 01:00:00,12587.0
2005-10-14 02:00:00,12090.0
2005-10-14 03:00:00,11799.0
2005-10-14 04:00:00,11692.0
2005-10-14 05:00:00,11799.0
2005-10-14 06:00:00,12292.0
2005-10-14 07:00:00,13639.0
2005-10-14 08:00:00,14832.0
2005-10-14 09:00:00,15068.0
2005-10-14 10:00:00,15249.0
2005-10-14 11:00:00,15413.0
2005-10-14 12:00:00,15454.0
2005-10-14 13:00:00,15488.0
2005-10-14 14:00:00,15409.0
2005-10-14 15:00:00,15354.0
2005-10-14 16:00:00,15213.0
2005-10-14 17:00:00,15130.0
2005-10-14 18:00:00,14987.0
2005-10-14 19:00:00,14868.0
2005-10-14 20:00:00,15221.0
2005-10-14 21:00:00,15098.0
2005-10-14 22:00:00,14602.0
2005-10-14 23:00:00,13860.0
2005-10-14 00:00:00,13550.0
