Datetime,AEP_MW
2005-10-10 01:00:00,11825.0
2005-10-10 02:00:00,11500.0
2005-10-10 03:00:00,11427.0
2005-10-10 04:00:00,11346.0
2005-10-10 05:00:00,11546.0
2005-10-10 06:00:00,12202.0
2005-10-10 07:00:00,13575.0
2005-10-10 08:00:00,14742.0
2005-10-10 09:00:00,14959.0
2005-10-10 10:00:00,15293.0
2005-10-10 11:00:00,15573.0
2005-10-10 12:00:00,15578.0
2005-10-10 13:00:00,15617.0
2005-10-10 14:00:00,15612.0
2005-10-10 15:00:00,15444.0
2005-10-10 16:00:00,15284.0
2005-10-10 17:00:00,15271.0
2005-10-10 18:00:00,15353.0
2005-10-10 19:00:00,15305.0
2005-10-10 20:00:00,16074.0
2005-10-10 21:00:00,16100.0
2005-10-10 22:00:00,15481.0
2005-10-10 23:00:00,14528.0
2005-10-10 00:00:00,12374.0
