Datetime,PJMW_MW
2004-08-16 01:00:00,4692.0
2004-08-16 02:00:00,4575.0
2004-08-16 03:00:00,4488.0
2004-08-16 04:00:00,4438.0
2004-08-16 05:00:00,4448.0
2004-08-16 06:00:00,4686.0
2004-08-16 07:00:00,5071.0
2004-08-16 08:00:00,5334.0
2004-08-16 09:00:00,5598.0
2004-08-16 10:00:00,5867.0
2004-08-16 11:00:00,6080.0
2004-08-16 12:00:00,6308.0
2004-08-16 13:00:00,6459.0
2004-08-16 14:00:00,6579.0
2004-08-16 15:00:00,6623.0
2004-08-16 16:00:00,6650.0
2004-08-16 17:00:00,6674.0
2004-08-16 18:00:00,6649.0
2004-08-16 19:00:00,6566.0
2004-08-16 20:00:00,6368.0
2004-08-16 21:00:00,6459.0
2004-08-16 22:00:00,6282.0
2004-08-16 23:00:00,5906.0
2004-08-16 00:00:00,4973.0
