Datetime,PJMW_MW
2004-06-01 01:00:00,4438.0
2004-06-01 02:00:00,4340.0
2004-06-01 03:00:00,4265.0
2004-06-01 04:00:00,4196.0
2004-06-01 05:00:00,4332.0
2004-06-01 06:00:00,4561.0
2004-06-01 07:00:00,5010.0
2004-06-01 08:00:00,5446.0
2004-06-01 09:00:00,5612.0
2004-06-01 10:00:00,5869.0
2004-06-01 11:00:00,6034.0
2004-06-01 12:00:00,6031.0
2004-06-01 13:00:00,6047.0
2004-06-01 14:00:00,6121.0
2004-06-01 15:00:00,6009.0
2004-06-01 16:00:00,6014.0
2004-06-01 17:00:00,6073.0
2004-06-01 18:00:00,6114.0
2004-06-01 19:00:00,6036.0
2004-06-01 20:00:00,5917.0
2004-06-01 21:00:00,5892.0
2004-06-01 22:00:00,5987.0
2004-06-01 23:00:00,5555.0
2004-06-01 00:00:00,4778.0
