Datetime,PJMW_MW
2005-04-03 01:00:00,5119.0
2005-04-03 02:00:00,5009.0
2005-04-03 04:00:00,5026.0
2005-04-03 05:00:00,5002.0
2005-04-03 06:00:00,5084.0
2005-04-03 07:00:00,5169.0
2005-04-03 08:00:00,5288.0
2005-04-03 09:00:00,5584.0
2005-04-03 10:00:00,5800.0
2005-04-03 11:00:00,5848.0
2005-04-03 12:00:00,5966.0
2005-04-03 13:00:00,6016.0
2005-04-03 14:00:00,5982.0
2005-04-03 15:00:00,5879.0
2005-04-03 16:00:00,5783.0
2005-04-03 17:00:00,5803.0
2005-04-03 18:00:00,5768.0
2005-04-03 19:00:00,5809.0
2005-04-03 20:00:00,5924.0
2005-04-03 21:00:00,6197.0
2005-04-03 22:00:00,6151.0
2005-04-03 23:00:00,5934.0
2005-04-03 00:00:00,5326.0
