Datetime,PJMW_MW
2002-12-27 01:00:00,5628.0
2002-12-27 02:00:00,5467.0
2002-12-27 03:00:00,5402.0
2002-12-27 04:00:00,5367.0
2002-12-27 05:00:00,5485.0
2002-12-27 06:00:00,5695.0
2002-12-27 07:00:00,6069.0
2002-12-27 08:00:00,6365.0
2002-12-27 09:00:00,6569.0
2002-12-27 10:00:00,6642.0
2002-12-27 11:00:00,6618.0
2002-12-27 12:00:00,6504.0
2002-12-27 13:00:00,6410.0
2002-12-27 14:00:00,6301.0
2002-12-27 15:00:00,6176.0
2002-12-27 16:00:00,6148.0
2002-12-27 17:00:00,6296.0
2002-12-27 18:00:00,6783.0
2002-12-27 19:00:00,6917.0
2002-12-27 20:00:00,6846.0
2002-12-27 21:00:00,6769.0
2002-12-27 22:00:00,6622.0
2002-12-27 23:00:00,6393.0
2002-12-27 00:00:00,5946.0
