Datetime,PJMW_MW
2014-02-11 01:00:00,7022.0
2014-02-11 02:00:00,7040.0
2014-02-11 03:00:00,7104.0
2014-02-11 04:00:00,7184.0
2014-02-11 05:00:00,7404.0
2014-02-11 06:00:00,7783.0
2014-02-11 07:00:00,8317.0
2014-02-11 08:00:00,8554.0
2014-02-11 09:00:00,8343.0
2014-02-11 10:00:00,7952.0
2014-02-11 11:00:00,7692.0
2014-02-11 12:00:00,7392.0
2014-02-11 13:00:00,7254.0
2014-02-11 14:00:00,7073.0
2014-02-11 15:00:00,6915.0
2014-02-11 16:00:00,6879.0
2014-02-11 17:00:00,6975.0
2014-02-11 18:00:00,7359.0
2014-02-11 19:00:00,7889.0
2014-02-11 20:00:00,7980.0
2014-02-11 21:00:00,8017.0
2014-02-11 22:00:00,7981.0
2014-02-11 23:00:00,7643.0
2014-02-11 00:00:00,7147.0
