Datetime,PJMW_MW
2015-01-28 01:00:00,6765.0
2015-01-28 02:00:00,6701.0
2015-01-28 03:00:00,6727.0
2015-01-28 04:00:00,6825.0
2015-01-28 05:00:00,6964.0
2015-01-28 06:00:00,7384.0
2015-01-28 07:00:00,7967.0
2015-01-28 08:00:00,8197.0
2015-01-28 09:00:00,8029.0
2015-01-28 10:00:00,7721.0
2015-01-28 11:00:00,7460.0
2015-01-28 12:00:00,7232.0
2015-01-28 13:00:00,7023.0
2015-01-28 14:00:00,6871.0
2015-01-28 15:00:00,6768.0
2015-01-28 16:00:00,6813.0
2015-01-28 17:00:00,6904.0
2015-01-28 18:00:00,7358.0
2015-01-28 19:00:00,7749.0
2015-01-28 20:00:00,7807.0
2015-01-28 21:00:00,7841.0
2015-01-28 22:00:00,7633.0
2015-01-28 23:00:00,7340.0
2015-01-28 00:00:00,6955.0
