Datetime,PJMW_MW
2014-03-05 01:00:00,6636.0
2014-03-05 02:00:00,6533.0
2014-03-05 03:00:00,6546.0
2014-03-05 04:00:00,6684.0
2014-03-05 05:00:00,6996.0
2014-03-05 06:00:00,7369.0
2014-03-05 07:00:00,7933.0
2014-03-05 08:00:00,8017.0
2014-03-05 09:00:00,7582.0
2014-03-05 10:00:00,7296.0
2014-03-05 11:00:00,6985.0
2014-03-05 12:00:00,6884.0
2014-03-05 13:00:00,6665.0
2014-03-05 14:00:00,6602.0
2014-03-05 15:00:00,6404.0
2014-03-05 16:00:00,6368.0
2014-03-05 17:00:00,6460.0
2014-03-05 18:00:00,6615.0
2014-03-05 19:00:00,7021.0
2014-03-05 20:00:00,7200.0
2014-03-05 21:00:00,7247.0
2014-03-05 22:00:00,7110.0
2014-03-05 23:00:00,6824.0
2014-03-05 00:00:00,6738.0
