Datetime,PJMW_MW
2006-10-05 01:00:00,4499.0
2006-10-05 02:00:00,4255.0
2006-10-05 03:00:00,4124.0
2006-10-05 04:00:00,4152.0
2006-10-05 05:00:00,4194.0
2006-10-05 06:00:00,4490.0
2006-10-05 07:00:00,5023.0
2006-10-05 08:00:00,5234.0
2006-10-05 09:00:00,5306.0
2006-10-05 10:00:00,5351.0
2006-10-05 11:00:00,5418.0
2006-10-05 12:00:00,5380.0
2006-10-05 13:00:00,5409.0
2006-10-05 14:00:00,5360.0
2006-10-05 15:00:00,5347.0
2006-10-05 16:00:00,5266.0
2006-10-05 17:00:00,5324.0
2006-10-05 18:00:00,5341.0
2006-10-05 19:00:00,5429.0
2006-10-05 20:00:00,5622.0
2006-10-05 21:00:00,5533.0
2006-10-05 22:00:00,5287.0
2006-10-05 23:00:00,4899.0
2006-10-05 00:00:00,4791.0
