Datetime,PJMW_MW
2009-05-04 01:00:00,3738.0
2009-05-04 02:00:00,3668.0
2009-05-04 03:00:00,3672.0
2009-05-04 04:00:00,3627.0
2009-05-04 05:00:00,3738.0
2009-05-04 06:00:00,4069.0
2009-05-04 07:00:00,4607.0
2009-05-04 08:00:00,4934.0
2009-05-04 09:00:00,5028.0
2009-05-04 10:00:00,5174.0
2009-05-04 11:00:00,5241.0
2009-05-04 12:00:00,5308.0
2009-05-04 13:00:00,5262.0
2009-05-04 14:00:00,5229.0
2009-05-04 15:00:00,5137.0
2009-05-04 16:00:00,5071.0
2009-05-04 17:00:00,5116.0
2009-05-04 18:00:00,5136.0
2009-05-04 19:00:00,5139.0
2009-05-04 20:00:00,5174.0
2009-05-04 21:00:00,5325.0
2009-05-04 22:00:00,5104.0
2009-05-04 23:00:00,4737.0
2009-05-04 00:00:00,3980.0
