Datetime,PJMW_MW
2004-05-11 01:00:00,4959.0
2004-05-11 02:00:00,4784.0
2004-05-11 03:00:00,4629.0
2004-05-11 04:00:00,4535.0
2004-05-11 05:00:00,4567.0
2004-05-11 06:00:00,4832.0
2004-05-11 07:00:00,5324.0
2004-05-11 08:00:00,5678.0
2004-05-11 09:00:00,5835.0
2004-05-11 10:00:00,6051.0
2004-05-11 11:00:00,6221.0
2004-05-11 12:00:00,6376.0
2004-05-11 13:00:00,6552.0
2004-05-11 14:00:00,6591.0
2004-05-11 15:00:00,6664.0
2004-05-11 16:00:00,6748.0
2004-05-11 17:00:00,6776.0
2004-05-11 18:00:00,6702.0
2004-05-11 19:00:00,6624.0
2004-05-11 20:00:00,6538.0
2004-05-11 21:00:00,6669.0
2004-05-11 22:00:00,6500.0
2004-05-11 23:00:00,5965.0
2004-05-11 00:00:00,5437.0
